rosi7	26380998	against	Finding	mumsnet/Debate on Vaccines 3| Mumsnet Discussion.html
Beachcomber	38521752	against	I	mumsnet/If you know more than me about vaccination 2| Mumsnet Discussion.html
Pagwatch	26534797	uncertain	Soooooooo,	mumsnet/Debate on Vaccines 9| Mumsnet Discussion.html
MrsGSR	40935629	for	Can	mumsnet/Refusing to vaccinate your child | Mumsnet Discussion.html
Crumbledwalnuts	41175370	against	Bossiehs	mumsnet/Refusing to vaccinate your child 2| Mumsnet Discussion.html
StarlightMcKenzie	41291840	for	Frontdoorstep,	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" 3 | Mumsnet Discussion.html"
CatherinaJTV	41199003	for	Sorry	mumsnet/Refusing to vaccinate your child 3| Mumsnet Discussion.html
Gooseberrybushes	26468055	for	So	mumsnet/Debate on Vaccines 5| Mumsnet Discussion.html
MoreSnowPlease	38472930	against	Thanks	mumsnet/If you know more than me about vaccination | Mumsnet Discussion.html
Gooseberrybushes	26500718	against	I	mumsnet/Debate on Vaccines 6| Mumsnet Discussion.html
illuminasam	26132565	uncertain	Yes,	mumsnet/Debate on Vaccines | Mumsnet Discussion.html
sundew	26132454	for	emsyboo	mumsnet/Debate on Vaccines | Mumsnet Discussion.html
radicalsubstitution	38491247	for	What	mumsnet/If you know more than me about vaccination 2| Mumsnet Discussion.html
arkestra	41251013	for	LaVolcan:	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" | Mumsnet Discussion.html"
arkestra	41321766	for	Crumbled:	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" 4| Mumsnet Discussion.html"
CatherinaJTV	41175259	for	Danke	mumsnet/Refusing to vaccinate your child 2| Mumsnet Discussion.html
Gooseberrybushes	26520639	against	Child	mumsnet/Debate on Vaccines 9| Mumsnet Discussion.html
CatherinaJTV	26339646	for	_CITATION_PREVIOUS_POST_PARAGRAPH	mumsnet/Debate on Vaccines 2| Mumsnet Discussion.html
LaVolcan	41277161	against	_CITATION_PREVIOUS_POST_PARAGRAPH	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" 2| Mumsnet Discussion.html"
Frontdoorstep	41264760	against	Icebeing,	mumsnet/Refusing to vaccinate your child 6| Mumsnet Discussion.html
arkestra	41349024	for	I	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" 5| Mumsnet Discussion.html"
ChunkyPickle	29925162	uncertain	Regarding	mumsnet/Older discussion of to vaccinate or not to vaccinate? 1| Mumsnet Discussion.html
CatherinaJTV	26387654	for	Thumbs	mumsnet/Debate on Vaccines 3| Mumsnet Discussion.html
LaVolcan	41249581	uncertain	_CITATION_PREVIOUS_POST_PARAGRAPH	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" | Mumsnet Discussion.html"
CatherinaJTV	41194944	for	rubella	mumsnet/Refusing to vaccinate your child 3| Mumsnet Discussion.html
bumbleymummy	26479329	uncertain	More	mumsnet/Debate on Vaccines 5| Mumsnet Discussion.html
illuminasam	26471997	for	Please	mumsnet/Debate on Vaccines 5| Mumsnet Discussion.html
Gooseberrybushes	26299095	against	Catherina	mumsnet/Debate on Vaccines | Mumsnet Discussion.html
emsies	26292291	for	I	mumsnet/Debate on Vaccines | Mumsnet Discussion.html
arkestra	41313263	uncertain	Nicklebabe	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" 4| Mumsnet Discussion.html"
bruffin	26464338	for	_CITATION_PREVIOUS_POST_PARAGRAPH	mumsnet/Debate on Vaccines 4| Mumsnet Discussion.html
Crumbledwalnuts	41237264	against	_CITATION_PREVIOUS_POST_PARAGRAPH	mumsnet/Refusing to vaccinate your child 5| Mumsnet Discussion.html
arkestra	41251762	for	LaVolcan:	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" 2| Mumsnet Discussion.html"
bruffin	26456804	for	Have	mumsnet/Debate on Vaccines 4| Mumsnet Discussion.html
saintlyjimjams	41258143	against	Well	mumsnet/Refusing to vaccinate your child 6| Mumsnet Discussion.html
bruffin	41244470	uncertain	Crumbledwalnuts	mumsnet/Refusing to vaccinate your child 5| Mumsnet Discussion.html
bumbleymummy	26464606	against	seeker	mumsnet/Debate on Vaccines 5| Mumsnet Discussion.html
arkestra	41304591	against	Here's	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" 3 | Mumsnet Discussion.html"
LaVolcan	41181003	against	Traditionally	mumsnet/Refusing to vaccinate your child 2| Mumsnet Discussion.html
Tabitha8	26508422	against	Methinks	mumsnet/Debate on Vaccines 7| Mumsnet Discussion.html
Beachcomber	41316922	against	Although	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" 4| Mumsnet Discussion.html"
CoteDAzur	26544364	against	Rubella	mumsnet/Debate on Vaccines 10| Mumsnet Discussion.html
Beachcomber	41320470	against	But	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" 4| Mumsnet Discussion.html"
seeker	38502880	for	Aseptic	mumsnet/If you know more than me about vaccination 2| Mumsnet Discussion.html
ChunkyPickle	26143373	for	_CITATION_PREVIOUS_POST_PARAGRAPH	mumsnet/Debate on Vaccines | Mumsnet Discussion.html
Crumbledwalnuts	41325843	against	But	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" 4| Mumsnet Discussion.html"
Beachcomber	41306407	against	arkestra	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" 3 | Mumsnet Discussion.html"
Beachcomber	38500045	against	Okay	mumsnet/If you know more than me about vaccination 2| Mumsnet Discussion.html
saintlyjimjams	41247958	against	Not	mumsnet/Refusing to vaccinate your child 5| Mumsnet Discussion.html
MandragoraWurzelstock	38485026	for	Thanks	mumsnet/If you know more than me about vaccination | Mumsnet Discussion.html
englishteacher78	41250392	for	Andrew	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" | Mumsnet Discussion.html"
silverfrog	26508787	for	tabitha	mumsnet/Debate on Vaccines 8| Mumsnet Discussion.html
FruitSaladIsNotPudding	30126564	for	We	mumsnet/Older discussion of to vaccinate or not to vaccinate? 1| Mumsnet Discussion.html
LaVolcan	41250513	uncertain	I	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" | Mumsnet Discussion.html"
CoteDAzur	41244489	uncertain	bruffin	mumsnet/Refusing to vaccinate your child 5| Mumsnet Discussion.html
CatherinaJTV	26405304	uncertain	yes,	mumsnet/Debate on Vaccines 4| Mumsnet Discussion.html
PIMSoclock	26520238	for	The	mumsnet/Debate on Vaccines 9| Mumsnet Discussion.html
LaVolcan	41249440	against	_CITATION_PREVIOUS_POST_PARAGRAPH	mumsnet/Refusing to vaccinate your child 5| Mumsnet Discussion.html
silverfrog	26394434	against	the	mumsnet/Debate on Vaccines 3| Mumsnet Discussion.html
Gooseberrybushes	26520958	against	Don't	mumsnet/Debate on Vaccines 9| Mumsnet Discussion.html
Crumbledwalnuts	41220129	against	I'm	mumsnet/Refusing to vaccinate your child 4| Mumsnet Discussion.html
Crumbledwalnuts	41259704	against	But	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" 2| Mumsnet Discussion.html"
Beachcomber	38515830	against	Well	mumsnet/If you know more than me about vaccination 2| Mumsnet Discussion.html
oohdaddypig	41222709	against	Bruffin	mumsnet/Refusing to vaccinate your child 4| Mumsnet Discussion.html
PIMSoclock	26540745	for	Tabs	mumsnet/Debate on Vaccines 10| Mumsnet Discussion.html
Fishandjam	38463058	for	That's	mumsnet/If you know more than me about vaccination | Mumsnet Discussion.html
Beachcomber	38506047	against	Oh	mumsnet/If you know more than me about vaccination 2| Mumsnet Discussion.html
Beachcomber	41298887	against	Offit's	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" 3 | Mumsnet Discussion.html"
bumbleymummy	26360579	against	bruffin,	mumsnet/Debate on Vaccines 3| Mumsnet Discussion.html
twistyfeet	41161981	uncertain	can	mumsnet/Refusing to vaccinate your child | Mumsnet Discussion.html
bumbleymummy	41217110	uncertain	Catherina,	mumsnet/Refusing to vaccinate your child 4| Mumsnet Discussion.html
illuminasam	26535067	uncertain	lg	mumsnet/Debate on Vaccines 9| Mumsnet Discussion.html
bubbleymummy	26216979	against	imadgeine.	mumsnet/Debate on Vaccines | Mumsnet Discussion.html
Crumbledwalnuts	41176352	against	It's	mumsnet/Refusing to vaccinate your child 2| Mumsnet Discussion.html
PIMSoclock	26507727	uncertain	I	mumsnet/Debate on Vaccines 6| Mumsnet Discussion.html
StarlightMcKenzie	41305017	against	Vaccine	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" 3 | Mumsnet Discussion.html"
CatherinaJTV	26334263	for	_CITATION_PREVIOUS_POST_PARAGRAPH	mumsnet/Debate on Vaccines 2| Mumsnet Discussion.html
Goldmandra	40961686	for	So......	mumsnet/Refusing to vaccinate your child | Mumsnet Discussion.html
Crumbledwalnuts	41184796	against	Who's	mumsnet/Refusing to vaccinate your child 3| Mumsnet Discussion.html
Gooseberrybushes	26456185	against	oh	mumsnet/Debate on Vaccines 4| Mumsnet Discussion.html
illuminasam	26534845	against	I	mumsnet/Debate on Vaccines 9| Mumsnet Discussion.html
StarlightMcKenzie	41313686	against	Why	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" 4| Mumsnet Discussion.html"
Beachcomber	41304877	against	The	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" 3 | Mumsnet Discussion.html"
LaVolcan	41199776	against	My	mumsnet/Refusing to vaccinate your child 3| Mumsnet Discussion.html
bumbleymummy	30126289	against	Nickoka,	mumsnet/Older discussion of to vaccinate or not to vaccinate? 1| Mumsnet Discussion.html
JoTheHot	35458785	for	Probably	mumsnet/Older discussion of to vaccinate or not to vaccinate? 2| Mumsnet Discussion b.html
bumbleymummy	41184856	uncertain	Gold,	mumsnet/Refusing to vaccinate your child 3| Mumsnet Discussion.html
rosi7	26315527	against	imadgeine,	mumsnet/Debate on Vaccines 2| Mumsnet Discussion.html
bumbleymummy	41200289	against	What	mumsnet/Refusing to vaccinate your child 3| Mumsnet Discussion.html
CatherinaJTV	41217348	for	she	mumsnet/Refusing to vaccinate your child 4| Mumsnet Discussion.html
englishteacher78	41250564	for	I	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" | Mumsnet Discussion.html"
CrapolaDeVille	26390701	for	I	mumsnet/Debate on Vaccines 3| Mumsnet Discussion.html
Crumbledwalnuts	41195533	against	I	mumsnet/Refusing to vaccinate your child 3| Mumsnet Discussion.html
nickelbabe	41291364	for	I	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" 3 | Mumsnet Discussion.html"
Beachcomber	41328060	against	I've	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" 5| Mumsnet Discussion.html"
Beachcomber	41296790	uncertain	Also,	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" 3 | Mumsnet Discussion.html"
AuntieStella	38464124	for	Hygiene	mumsnet/If you know more than me about vaccination | Mumsnet Discussion.html
CatherinaJTV	41293291	for	nope,	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" 3 | Mumsnet Discussion.html"
bruffin	38458521	for	Where	mumsnet/If you know more than me about vaccination | Mumsnet Discussion.html
Boosiehs	41176571	for	Given	mumsnet/Refusing to vaccinate your child 2| Mumsnet Discussion.html
PIMSoclock	26545086	uncertain	And	mumsnet/Debate on Vaccines 10| Mumsnet Discussion.html
NonnoMum	41175735	for	(Haven't	mumsnet/Refusing to vaccinate your child 2| Mumsnet Discussion.html
arkestra	41249081	for	Crumbled:	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" | Mumsnet Discussion.html"
exoticfruits	41170335	for	It	mumsnet/Refusing to vaccinate your child 2| Mumsnet Discussion.html
maebybebe	39622371	uncertain	Hi,	mumsnet/Older discussion of to vaccinate or not to vaccinate? 2| Mumsnet Discussion b.html
imadgeine	26370722	for	I	mumsnet/Debate on Vaccines 3| Mumsnet Discussion.html
arkestra	41251344	for	Incidentally	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" | Mumsnet Discussion.html"
arkestra	41253794	uncertain	Ok	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" 2| Mumsnet Discussion.html"
Goldmandra	41232782	for	I	mumsnet/Refusing to vaccinate your child 5| Mumsnet Discussion.html
Tabitha8	35473474	for	Now	mumsnet/Older discussion of to vaccinate or not to vaccinate? 2| Mumsnet Discussion b.html
bumbleymummy	26468139	uncertain	Just	mumsnet/Debate on Vaccines 5| Mumsnet Discussion.html
bumbleymummy	41162778	against	Yes,	mumsnet/Refusing to vaccinate your child | Mumsnet Discussion.html
noblegiraffe	38483475	for	Beachcomber,	mumsnet/If you know more than me about vaccination | Mumsnet Discussion.html
Crumbledwalnuts	41266389	against	No	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" 2| Mumsnet Discussion.html"
Tabitha8	26524314	uncertain	That's	mumsnet/Debate on Vaccines 9| Mumsnet Discussion.html
bumbleymummy	41186672	against	Don't	mumsnet/Refusing to vaccinate your child 3| Mumsnet Discussion.html
PIMSoclock	26478485	for	And	mumsnet/Debate on Vaccines 5| Mumsnet Discussion.html
englishteacher78	41250873	uncertain	Not	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" | Mumsnet Discussion.html"
LaVolcan	41229766	uncertain	And	mumsnet/Refusing to vaccinate your child 5| Mumsnet Discussion.html
bumbleymummy	26462242	against	Compulsory	mumsnet/Debate on Vaccines 4| Mumsnet Discussion.html
seeker	26465724	for	_CITATION_PREVIOUS_POST_PARAGRAPH	mumsnet/Debate on Vaccines 5| Mumsnet Discussion.html
Beachcomber	41315288	against	CatherinaJTV	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" 4| Mumsnet Discussion.html"
seeker	26470719	for	_CITATION_PREVIOUS_POST_PARAGRAPH	mumsnet/Debate on Vaccines 5| Mumsnet Discussion.html
Frontdoorstep	41192792	against	Specialsubject,	mumsnet/Refusing to vaccinate your child 3| Mumsnet Discussion.html
Crumbledwalnuts	41264543	against	No	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" 2| Mumsnet Discussion.html"
silverfrog	26299620	for	I	mumsnet/Debate on Vaccines | Mumsnet Discussion.html
radicalsubstitution	38476948	for	Ok,	mumsnet/If you know more than me about vaccination | Mumsnet Discussion.html
LaVolcan	41176593	for	Indeed	mumsnet/Refusing to vaccinate your child 2| Mumsnet Discussion.html
runningforthebusinheels	30205920	for	I	mumsnet/Older discussion of to vaccinate or not to vaccinate? 1| Mumsnet Discussion.html
Crumbledwalnuts	41273228	uncertain	No,	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" 2| Mumsnet Discussion.html"
bumbleymummy	41170148	against	Exotic,	mumsnet/Refusing to vaccinate your child 2| Mumsnet Discussion.html
PIMSoclock	26520154	for	and	mumsnet/Debate on Vaccines 9| Mumsnet Discussion.html
Crumbledwalnuts	41321598	against	Catherina,	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" 4| Mumsnet Discussion.html"
Crumbledwalnuts	41184486	uncertain	_CITATION_PREVIOUS_POST_PARAGRAPH	mumsnet/Refusing to vaccinate your child 3| Mumsnet Discussion.html
IceBeing	41258319	for	not	mumsnet/Refusing to vaccinate your child 6| Mumsnet Discussion.html
PIMSoclock	26547395	for	Bm	mumsnet/Debate on Vaccines 10| Mumsnet Discussion.html
CatherinaJTV	26313598	uncertain	Gooseberry	mumsnet/Debate on Vaccines 2| Mumsnet Discussion.html
CatherinaJTV	26244228	for	saggemal	mumsnet/Debate on Vaccines | Mumsnet Discussion.html
imadgeine	26471931	for	OK	mumsnet/Debate on Vaccines 5| Mumsnet Discussion.html
CatherinaJTV	26245588	for	Well,	mumsnet/Debate on Vaccines | Mumsnet Discussion.html
arkestra	41247998	for	LaVolcan:	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" | Mumsnet Discussion.html"
imadgeine	26319185	for	Silverfrog	mumsnet/Debate on Vaccines 2| Mumsnet Discussion.html
saintlyjimjams	41258391	against	And	mumsnet/Refusing to vaccinate your child 6| Mumsnet Discussion.html
twistyfeet	40960271	uncertain	OP,	mumsnet/Refusing to vaccinate your child | Mumsnet Discussion.html
Gooseberrybushes	26500934	against	_CITATION_PREVIOUS_POST_PARAGRAPH	mumsnet/Debate on Vaccines 6| Mumsnet Discussion.html
bumbleymummy	41182003	uncertain	Jo,	mumsnet/Refusing to vaccinate your child 2| Mumsnet Discussion.html
bumbleymummy	26479294	against	PIMS,	mumsnet/Debate on Vaccines 5| Mumsnet Discussion.html
imadgeine	26451147	for	To	mumsnet/Debate on Vaccines 4| Mumsnet Discussion.html
bumbleymummy	41266468	uncertain	Well	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" 2| Mumsnet Discussion.html"
Crumbledwalnuts	41260494	against	No,	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" 2| Mumsnet Discussion.html"
Frontdoorstep	41185942	against	I	mumsnet/Refusing to vaccinate your child 3| Mumsnet Discussion.html
stopgap	29819715	against	See	mumsnet/Older discussion of to vaccinate or not to vaccinate? 1| Mumsnet Discussion.html
LaVolcan	41208982	uncertain	OK	mumsnet/Refusing to vaccinate your child 4| Mumsnet Discussion.html
Crumbledwalnuts	41248483	against	I	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" | Mumsnet Discussion.html"
Gooseberrybushes	26455436	against	Also	mumsnet/Debate on Vaccines 4| Mumsnet Discussion.html
StarlightMcKenzie	41313595	against	But	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" 4| Mumsnet Discussion.html"
CatherinaJTV	41138464	for	woke	mumsnet/Refusing to vaccinate your child | Mumsnet Discussion.html
twistyfeet	41249457	against	the	mumsnet/Refusing to vaccinate your child 5| Mumsnet Discussion.html
marvinthemartian	30206406	against	I	mumsnet/Older discussion of to vaccinate or not to vaccinate? 1| Mumsnet Discussion.html
CatherinaJTV	26405239	for	Rosi	mumsnet/Debate on Vaccines 4| Mumsnet Discussion.html
Piddlepuddle	40935221	for	I	mumsnet/Refusing to vaccinate your child | Mumsnet Discussion.html
Tabitha8	26505018	uncertain	www.jabs.org.uk/pages/home/home.html	mumsnet/Debate on Vaccines 6| Mumsnet Discussion.html
nickelbabe	41288729	uncertain	Frontdoorstep	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" 2| Mumsnet Discussion.html"
oohdaddypig	41255911	against	Saintly	mumsnet/Refusing to vaccinate your child 6| Mumsnet Discussion.html
Trazzletoes	41220723	for	Cote	mumsnet/Refusing to vaccinate your child 4| Mumsnet Discussion.html
CatherinaJTV	41219133	for	Crumbled	mumsnet/Refusing to vaccinate your child 4| Mumsnet Discussion.html
MrsGSR	40935905	uncertain	I	mumsnet/Refusing to vaccinate your child | Mumsnet Discussion.html
CoteDAzur	41251624	uncertain	bruffin	mumsnet/Refusing to vaccinate your child 6| Mumsnet Discussion.html
Beachcomber	38502165	against	Well,	mumsnet/If you know more than me about vaccination 2| Mumsnet Discussion.html
Goldmandra	41214498	for	_CITATION_PREVIOUS_POST_PARAGRAPH	mumsnet/Refusing to vaccinate your child 4| Mumsnet Discussion.html
Beaaware	35410122	against	I	mumsnet/Older discussion of to vaccinate or not to vaccinate? 1| Mumsnet Discussion.html
TheMagicKeyCanFuckOff	40935798	for	It	mumsnet/Refusing to vaccinate your child | Mumsnet Discussion.html
helloitsme	35358752	uncertain	Just	mumsnet/Older discussion of to vaccinate or not to vaccinate? 1| Mumsnet Discussion.html
MrsHoarder	38576975	uncertain	I	mumsnet/If you know more than me about vaccination 2| Mumsnet Discussion.html
arkestra	41304801	for	If	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" 3 | Mumsnet Discussion.html"
imadgeine	26470088	for	That	mumsnet/Debate on Vaccines 5| Mumsnet Discussion.html
noblegiraffe	38486215	against	Beachcomber,	mumsnet/If you know more than me about vaccination 2| Mumsnet Discussion.html
Crumbledwalnuts	41291882	against	Nickelbabe:	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" 3 | Mumsnet Discussion.html"
Gooseberrybushes	26314818	against	Uh	mumsnet/Debate on Vaccines 2| Mumsnet Discussion.html
Gooseberrybushes	26462974	against	_CITATION_PREVIOUS_POST_PARAGRAPH	mumsnet/Debate on Vaccines 4| Mumsnet Discussion.html
DisorganisednotDysfunctional	38484186	for	Forgive	mumsnet/If you know more than me about vaccination | Mumsnet Discussion.html
PIMSoclock	26524326	for	And	mumsnet/Debate on Vaccines 9| Mumsnet Discussion.html
CatherinaJTV	26395463	uncertain	_CITATION_PREVIOUS_POST_PARAGRAPH	mumsnet/Debate on Vaccines 3| Mumsnet Discussion.html
specialsubject	41018694	uncertain	OP,	mumsnet/Refusing to vaccinate your child | Mumsnet Discussion.html
silverfrog	26391347	against	crapola:	mumsnet/Debate on Vaccines 3| Mumsnet Discussion.html
DBennett	26504296	for	Rl	mumsnet/Debate on Vaccines 6| Mumsnet Discussion.html
seeker	26477981	for	I	mumsnet/Debate on Vaccines 5| Mumsnet Discussion.html
Crumbledwalnuts	41266160	against	Right	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" 2| Mumsnet Discussion.html"
Crumbledwalnuts	41291731	against	I've	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" 3 | Mumsnet Discussion.html"
bruffin	26462717	for	Well	mumsnet/Debate on Vaccines 4| Mumsnet Discussion.html
noblegiraffe	38479879	for	_CITATION_PREVIOUS_POST_PARAGRAPH	mumsnet/If you know more than me about vaccination | Mumsnet Discussion.html
Crumbledwalnuts	41189820	against	_CITATION_PREVIOUS_POST_PARAGRAPH	mumsnet/Refusing to vaccinate your child 3| Mumsnet Discussion.html
Crumbledwalnuts	41260284	uncertain	I'm	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" 2| Mumsnet Discussion.html"
Katiebeau	26300558	for	Just	mumsnet/Debate on Vaccines 2| Mumsnet Discussion.html
Pagwatch	26219090	against	My	mumsnet/Debate on Vaccines | Mumsnet Discussion.html
Crumbledwalnuts	41216078	for	_CITATION_PREVIOUS_POST_	mumsnet/Refusing to vaccinate your child 4| Mumsnet Discussion.html
CoteDAzur	26535751	against	imadgeine	mumsnet/Debate on Vaccines 10| Mumsnet Discussion.html
whatanado	38577593	for	I	mumsnet/If you know more than me about vaccination 2| Mumsnet Discussion.html
ravenAK	41260391	for	I	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" 2| Mumsnet Discussion.html"
CatherinaJTV	26388864	for	Rosi,	mumsnet/Debate on Vaccines 3| Mumsnet Discussion.html
noblegiraffe	38510421	for	Beachcomber,	mumsnet/If you know more than me about vaccination 2| Mumsnet Discussion.html
Crumbledwalnuts	41180748	for	I	mumsnet/Refusing to vaccinate your child 2| Mumsnet Discussion.html
Booboostoo	29780310	for	All	mumsnet/Older discussion of to vaccinate or not to vaccinate? 1| Mumsnet Discussion.html
rosi7	26387361	against	imagdeine,	mumsnet/Debate on Vaccines 3| Mumsnet Discussion.html
bumbleymummy	41264715	for	arkestra,	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" 2| Mumsnet Discussion.html"
noblegiraffe	38482950	for	Beachcomber,	mumsnet/If you know more than me about vaccination | Mumsnet Discussion.html
PIMSoclock	26544211	for	Where	mumsnet/Debate on Vaccines 10| Mumsnet Discussion.html
Crumbledwalnuts	41248255	against	People	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" | Mumsnet Discussion.html"
arkestra	41295600	against	I	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" 3 | Mumsnet Discussion.html"
Pagwatch	41251032	against	My	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" | Mumsnet Discussion.html"
seeker	26451479	uncertain	Are	mumsnet/Debate on Vaccines 4| Mumsnet Discussion.html
Crumbledwalnuts	41321651	against	Would	mumsnet/Refusing to vaccinate your child 6| Mumsnet Discussion.html
CatherinaJTV	26390079	uncertain	Swine	mumsnet/Debate on Vaccines 3| Mumsnet Discussion.html
marvinthemartian	30205233	uncertain	that's	mumsnet/Older discussion of to vaccinate or not to vaccinate? 1| Mumsnet Discussion.html
LaVolcan	41190116	uncertain	_CITATION_PREVIOUS_POST_PARAGRAPH	mumsnet/Refusing to vaccinate your child 3| Mumsnet Discussion.html
Frontdoorstep	41212200	against	Catherina	mumsnet/Refusing to vaccinate your child 4| Mumsnet Discussion.html
MrsExcited	38458420	for	As	mumsnet/If you know more than me about vaccination | Mumsnet Discussion.html
silverfrog	26302022	against	hang	mumsnet/Debate on Vaccines 2| Mumsnet Discussion.html
PIMSoclock	26533998	for	Ability	mumsnet/Debate on Vaccines 9| Mumsnet Discussion.html
CatherinaJTV	41293401	for	first	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" 3 | Mumsnet Discussion.html"
littlemum007	26336801	against	I	mumsnet/Debate on Vaccines 2| Mumsnet Discussion.html
bruffin	41201741	for	A	mumsnet/Refusing to vaccinate your child 3| Mumsnet Discussion.html
bumbleymummy	41213837	against	Bruffin,	mumsnet/Refusing to vaccinate your child 4| Mumsnet Discussion.html
Crumbledwalnuts	41341428	against	In	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" 5| Mumsnet Discussion.html"
nocake	30205377	for	Your	mumsnet/Older discussion of to vaccinate or not to vaccinate? 1| Mumsnet Discussion.html
JoTheHot	41181645	for	I	mumsnet/Refusing to vaccinate your child 2| Mumsnet Discussion.html
bruffin	26479262	for	But	mumsnet/Debate on Vaccines 5| Mumsnet Discussion.html
CatherinaJTV	26196130	for	There	mumsnet/Debate on Vaccines | Mumsnet Discussion.html
Crumbledwalnuts	41294466	uncertain	I	mumsnet/Refusing to vaccinate your child 6| Mumsnet Discussion.html
LaVolcan	41248839	uncertain	but	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" | Mumsnet Discussion.html"
Crumbledwalnuts	41217687	against	It	mumsnet/Refusing to vaccinate your child 4| Mumsnet Discussion.html
Gobbolinothewitchscat	40940503	uncertain	Why	mumsnet/Refusing to vaccinate your child | Mumsnet Discussion.html
bruffin	41207125	for	YOu	mumsnet/Refusing to vaccinate your child 4| Mumsnet Discussion.html
exoticfruits	41170540	uncertain	And	mumsnet/Refusing to vaccinate your child 2| Mumsnet Discussion.html
Beachcomber	38487084	uncertain	Also	mumsnet/If you know more than me about vaccination 2| Mumsnet Discussion.html
imadgeine	26458890	for	I	mumsnet/Debate on Vaccines 4| Mumsnet Discussion.html
Crumbledwalnuts	41258651	uncertain	I	mumsnet/Refusing to vaccinate your child 6| Mumsnet Discussion.html
Crumbledwalnuts	41249103	against	Your	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" | Mumsnet Discussion.html"
bumbleymummy	30122410	against	Just	mumsnet/Older discussion of to vaccinate or not to vaccinate? 1| Mumsnet Discussion.html
JakeBullet	41294347	for	No	"mumsnet/Unsure about vaccinations? Try reading ""Deadly Choices"" 3 | Mumsnet Discussion.html"
noblegiraffe	38551480	for	I've	mumsnet/If you know more than me about vaccination 2| Mumsnet Discussion.html
bumbleymummy	26478618	uncertain	But	mumsnet/Debate on Vaccines 5| Mumsnet Discussion.html
renoi9	69674920	against	Super	mumsnet/Refusing to vaccinate your child 6| Mumsnet Discussion.html
LaVolcan	41203420	against	I	mumsnet/Refusing to vaccinate your child 3| Mumsnet Discussion.html
PIMSoclock	26479784	for	And	mumsnet/Debate on Vaccines 5| Mumsnet Discussion.html
larrygrylls	26534204	for	_CITATION_PREVIOUS_POST_PARAGRAPH	mumsnet/Debate on Vaccines 9| Mumsnet Discussion.html
